,Degree_A,Clustering Coefficient_A,Betweenness_A,Closeness_A,Shortest Path_A,Eigenvector_A,E In_A,E Out_A,E In Over E Out_A,ODF_A,Expansion_A,Cut Ratio_A,Conductance_A,Normalised Cut_A,Triangle Participation_A,Degree_B,Clustering Coefficient_B,Betweenness_B,Closeness_B,Shortest Path_B,Eigenvector_B,E In_B,E Out_B,E In Over E Out_B,ODF_B,Expansion_B,Cut Ratio_B,Conductance_B,Normalised Cut_B,Triangle Participation_B,Shortest Path Length,Triadic Closure,Mean Deg. on Path,Median Deg. on Path,Max Deg. on Path,Min Deg. on Path,Var of Deg. on Path
graph_2_1_nodes_21_161,4.0,0.0,0.002739101181340716,0.2965722801788376,3.371859296482412,0.006770557324018114,2.012,1.988,1.024,0.4970000000000001,0.07535105030893201,0.011494972910282527,0.33104761904761904,0.3322267539173546,0.0,16.0,0.09166666666666666,0.03136857079688392,0.3849129593810445,2.597989949748744,0.06850699390467369,10.359000000000002,5.641,1.858971428571429,0.3525625,0.27469238151464165,0.031534264898420636,0.21441836385836388,0.2177900534641699,0.5322894489193387,4,0,8.2,6.0,16,4,19.36
graph_2_2_nodes_17_66,33.0,0.12043010752688173,0.07174821472827454,0.4252136752136752,2.351758793969849,0.2937201785436169,26.932,6.068,4.459653571428571,0.18387878787878786,0.1952844049729306,0.035923025608428284,0.10129558881298448,0.10504989137403738,0.8339260198178774,6.0,0.06666666666666668,0.0073559880245633626,0.3651376146788991,2.738693467336684,0.04739255920976335,4.0,2.0,2.0,0.3333333333333333,0.06475556702507071,0.011827008949193177,0.20000000000000004,0.2012062726176116,0.09713335053760608,3,0,20.25,21.0,33,6,163.6875
graph_1_5_nodes_104_120,8.0,0.17857142857142858,0.015028826805164434,0.3631386861313868,2.753768844221105,0.04413917373019279,4.0,4.0,1.0,0.5,0.15998153846153845,0.022857536945812808,0.3333333333333333,0.335691823899371,0.1999769230769231,6.0,0.3333333333333333,0.0026525738365238503,0.3251633986928105,3.0753768844221105,0.009265818745766772,5.0,1.0,5.0,0.16666666666666666,0.03999538461538461,0.005714384236453202,0.09090909090909093,0.09150045696467933,0.2399723076923078,2,0,8.666666666666666,8.0,12,6,6.222222222222222
graph_4_5_nodes_70_91,6.0,0.06666666666666668,0.005883792492093835,0.3658088235294117,2.7336683417085426,0.05059217692558629,3.0810000000000004,2.919,1.2296999999999998,0.4865,0.1308762326305441,0.016736811168341185,0.3300341991341991,0.33184802950498393,0.0694303763350646,9.0,0.0,0.014160025335733363,0.3972055888223553,2.5175879396984926,0.07563026062091201,5.376,3.624,1.8547892857142856,0.4026666666666667,0.1286584301717465,0.02121952676034485,0.25982136539930656,0.26207805197511325,0.0,2,0,15.0,9.0,30,6,114.0
graph_3_5_nodes_43_104,15.0,0.08571428571428573,0.02073412631347409,0.4061224489795918,2.4623115577889445,0.12221604365276555,8.058,6.942,1.1637142857142853,0.4628,0.3216714161672264,0.03902825036613817,0.3012,0.30510691341982155,0.4156474948425268,5.0,0.2,0.002092740159053472,0.3611615245009073,2.7688442211055286,0.05155364283425342,3.016,1.984,1.5416666666666663,0.3968,0.09302651736671486,0.011124002321046407,0.2478174603174603,0.24893082935549285,0.18671044879873847,3,0,13.0,12.5,22,5,39.5
graph_3_1_nodes_33_64,9.0,0.19444444444444445,0.005613147203091091,0.3705772811918063,2.6984924623115583,0.09923904179844924,7.188,1.812,4.37,0.20133333333333334,0.058110882198729175,0.010747285363824249,0.1126294117647059,0.11375507714474893,0.2291931895406173,5.0,0.0,0.0029793132991924,0.3472949389179756,2.8793969849246226,0.03054449929898248,2.9210000000000003,2.079,1.4466666666666663,0.4158000000000001,0.0854442612968323,0.011896280869092302,0.2658928571428571,0.26717743758773244,0.0,2,0,9.0,9.0,13,5,10.666666666666666
graph_3_3_nodes_51_150,7.0,0.14285714285714285,0.00809088298482238,0.3879142300194932,2.5778894472361813,0.09967011631353057,3.234,3.766,0.8875500000000001,0.5379999999999999,0.1256609947042659,0.02216934668108885,0.3703702020202021,0.3727306678091321,0.1323583915555309,5.0,0.3,0.0018003919958406395,0.3278418451400329,3.050251256281407,0.031862974594357815,4.082,0.918,4.0775,0.1836,0.029969615979267075,0.005430741523943817,0.10208333333333336,0.10266032183594408,0.1614237409612387,3,0,14.5,11.0,31,5,104.75
graph_4_5_nodes_60_85,9.0,0.08333333333333333,0.008183925215065552,0.37832699619771865,2.6432160804020097,0.07334531363148185,4.589,4.4110000000000005,1.142257142857143,0.4901111111111111,0.17023118184424524,0.02580491376748189,0.33148841158841164,0.33423182081008745,0.18597695216935767,5.0,0.0,0.002983681323318085,0.3472949389179756,2.8793969849246226,0.03953505027578942,2.341,2.659,0.9879166666666666,0.5317999999999999,0.11751541412038645,0.015392339774530115,0.3727777777777778,0.3744288974907571,0.0,2,0,8.666666666666666,9.0,12,5,8.222222222222221
graph_1_3_nodes_87_170,5.0,0.1,0.006549331085469411,0.2822695035460993,3.542713567839196,0.0055722043795151475,4.0,1.0,4.0,0.20000000000000004,0.03846153846153845,0.005747126436781607,0.11111111111111116,0.11170812603648428,0.1153846153846154,17.0,0.2761904761904762,0.02832061304502992,0.3547237076648841,2.8190954773869352,0.05925474447217195,14.0,3.0,4.666666666666667,0.17647058823529405,0.13041847826086952,0.016949441448382133,0.09677419354838708,0.09858469445363753,0.5651467391304348,3,0,8.5,6.0,17,5,24.75
graph_3_4_nodes_71_155,6.0,0.4,0.002201225950306184,0.3472949389179756,2.8793969849246226,0.08012438244458975,5.0,1.0,5.0,0.16666666666666666,0.027904271515465408,0.0060991093810612435,0.09090909090909093,0.09154888617460594,0.16742562909279252,7.0,0.047619047619047616,0.003950378930101914,0.34133790737564323,2.9296482412060296,0.05268734787336391,5.032,1.968,2.612,0.2811428571428571,0.054962187577869456,0.012000587453142631,0.16379487179487176,0.16505322313696846,0.08371281454639626,3,0,12.75,6.5,33,5,137.1875
graph_3_1_nodes_34_60,6.0,0.06666666666666668,0.00724903335973382,0.3631386861313868,2.753768844221105,0.05119495199677035,2.044,3.956,0.5248999999999999,0.6593333333333332,0.16388444154540593,0.02259734861615974,0.4932714285714286,0.4957105141705723,0.12244135984987845,8.0,0.10714285714285714,0.007103469244742742,0.3956262425447316,2.527638190954774,0.10332020063200403,5.176,2.824,1.912,0.353,0.09058138108926796,0.016748052506453316,0.21534358974358972,0.2170925929796707,0.12781247258575254,2,0,14.666666666666664,8.0,30,6,118.22222222222223
graph_3_4_nodes_40_153,7.0,0.19047619047619047,0.005042489278174499,0.35159010600706714,2.8442211055276383,0.06697175321484815,4.807,2.193,2.2935,0.3132857142857142,0.07115714357770728,0.012972646962471085,0.18751328671328668,0.1889146931602136,0.16057554531124488,7.0,0.2380952380952381,0.005721613852566172,0.3638025594149909,2.748743718592965,0.05062000069135331,4.94,2.06,2.4456333333333333,0.2942857142857142,0.057065367476090874,0.012675526016597776,0.17343278943278936,0.1747496584710274,0.135811789502,3,0,7.5,7.5,8,7,0.25
graph_3_5_nodes_15_153,4.0,0.0,0.0032601377295809275,0.3390119250425894,2.949748743718593,0.02470474872025034,2.01,1.99,1.02,0.4975,0.0910553280792209,0.011188149049730462,0.3314285714285713,0.3325440517225565,0.0,9.0,0.027777777777777776,0.008997289945564672,0.3618181818181818,2.7638190954773867,0.049073887015997256,6.924,2.076,3.4097857142857144,0.23066666666666674,0.09125407789341528,0.01176269127089072,0.13122372627372628,0.13239366497746724,0.0007842068035331552,4,0,6.0,6.0,9,4,2.8
graph_4_4_nodes_115_137,7.0,0.09523809523809523,0.0041259943289700144,0.3797709923664122,2.6331658291457285,0.09372459680407604,2.588,4.412,0.6244666666666668,0.6302857142857142,0.17432299458611947,0.02569504402608181,0.4672176767676768,0.4700003445614728,0.07854525556880305,6.0,0.13333333333333333,0.004700364989155917,0.33445378151260496,2.9899497487437188,0.03416697416900555,3.29,2.71,1.4815,0.4516666666666666,0.1298428742400938,0.015583449218835603,0.3004818181818182,0.30219397331495523,0.1362281874689654,3,0,7.25,6.5,11,5,5.1875
graph_1_1_nodes_41_121,10.0,0.2222222222222222,0.02814473851375504,0.33501683501683505,2.9849246231155777,0.02638700296776696,8.0,2.0,4.0,0.20000000000000004,0.08323695652173912,0.011365520214249024,0.11111111111111116,0.11244622459575733,0.3329478260869565,6.0,0.26666666666666666,0.0023343050073354565,0.30335365853658536,3.2964824120603016,0.014008466626549093,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.2727154150197627,4,0,11.2,10.0,20,6,28.160000000000004
graph_2_1_nodes_164_198,6.0,0.13333333333333333,0.005254211221131896,0.32569558101472995,3.0703517587939704,0.023394378210686708,3.003,2.997,1.0085,0.4995,0.13123827257195206,0.016965585524276044,0.33319090909090904,0.33496953362976833,0.13119085557805366,6.0,0.13333333333333333,0.007700754751326522,0.3754716981132076,2.663316582914573,0.06031301875312155,4.0,2.0,2.0,0.3333333333333333,0.07125258629601461,0.01163493448295668,0.20000000000000004,0.20118906064209285,0.14250517259202922,3,0,6.75,6.5,8,6,0.6875
graph_3_5_nodes_80_113,4.0,0.0,0.0015420269603618753,0.319935691318328,3.1256281407035176,0.024035195118858536,1.109,2.891,0.4073333333333333,0.72275,0.12838544550601833,0.016372973656785587,0.5710095238095236,0.5726275222618822,0.0,22.0,0.15151515151515152,0.031852855879379534,0.4216101694915254,2.371859296482412,0.21384849106158235,15.104,6.896,2.222633333333333,0.3134545454545455,0.3209849548514985,0.038721664211258416,0.1860956924535872,0.19000761445896408,0.7403444755917982,2,0,13.333333333333336,14.0,22,4,54.22222222222222
graph_2_5_nodes_15_151,9.0,0.1111111111111111,0.015017081471202962,0.34912280701754383,2.864321608040201,0.0233383277061732,5.922999999999999,3.077,1.9487,0.34188888888888885,0.15567099096888062,0.01709896867417465,0.2068167582417583,0.20870063660736668,0.2955759957713649,20.0,0.13157894736842105,0.034020811732211734,0.38943248532289626,2.5678391959798996,0.06721553975647084,15.873,4.127,3.9533333333333336,0.20635000000000006,0.1979191336379313,0.02304672701742351,0.1153415069204543,0.11789751299749228,0.7913473988362114,3,0,13.0,11.5,20,9,20.5
graph_4_5_nodes_91_100,9.0,0.0,0.014160025335733363,0.3972055888223553,2.5175879396984926,0.07563026062091201,5.376,3.624,1.8547892857142856,0.4026666666666667,0.1286584301717465,0.02121952676034485,0.25982136539930656,0.26207805197511325,0.0,8.0,0.10714285714285714,0.005515262439265046,0.3685185185185185,2.71356783919598,0.060523109628433075,3.553,4.447,0.916190476190476,0.555875,0.21639213183069608,0.0252447548964164,0.3951488511488511,0.3979109477246269,0.1675785320590939,3,0,8.0,8.5,10,5,3.5
graph_1_4_nodes_34_90,7.0,0.3809523809523809,0.007778598256404766,0.3173843700159489,3.150753768844221,0.12631178943703178,6.0,1.0,6.0,0.1428571428571428,0.03444486466444198,0.005849129320574903,0.0769230769230769,0.07755478886243257,0.2411140526510937,6.0,0.3333333333333333,0.00870361527362922,0.3114241001564945,3.2110552763819094,0.008972589126316877,5.0,1.0,5.0,0.16666666666666666,0.041643333333333324,0.0056822727272727285,0.09090909090909093,0.0915400057355893,0.2082166666666667,4,0,7.2,7.0,10,6,2.16
graph_2_5_nodes_31_106,5.0,0.1,0.0030728724459636357,0.31045241809672386,3.2211055276381915,0.01494996846044086,3.002,1.998,1.5125,0.3996000000000001,0.09110857125655697,0.011224038483287744,0.25,0.2512197691160525,0.13641034877615948,9.0,0.08333333333333333,0.007894301608216952,0.34608695652173915,2.8894472361809047,0.03900568435940282,5.398,3.602,1.5713,0.4002222222222222,0.1645179919591699,0.020229309816254558,0.2521984486102133,0.2544014007129486,0.2420814460143833,2,0,8.0,9.0,10,5,4.666666666666667
graph_4_5_nodes_46_188,6.0,0.0,0.004187246738997061,0.3442906574394464,2.9045226130653266,0.03456005431394052,2.639,3.361,0.9138,0.5601666666666666,0.1791557676878386,0.019189475127472242,0.40149783549783546,0.4035845526029664,0.0,8.0,0.07142857142857142,0.006632853124516332,0.37265917602996257,2.6834170854271355,0.0575522088484658,3.841,4.159,1.0788761904761903,0.519875,0.18988718538740185,0.023692491695941814,0.3626347874347874,0.3652191382493237,0.10293099028907512,4,0,8.4,6.0,16,6,15.04
graph_2_3_nodes_51_188,12.0,0.21212121212121213,0.010601769900731148,0.3768939393939394,2.6532663316582914,0.11619559211792613,9.04,2.96,3.08,0.24666666666666665,0.12034554131054133,0.016877294534081953,0.14077922077922073,0.14249723559923455,0.4078490883190885,11.0,0.1111111111111111,0.015296153232086853,0.3685185185185185,2.71356783919598,0.07125926182518362,6.914,4.086,1.7034333333333334,0.37145454545454537,0.1689876923076923,0.023241843179224824,0.2284411764705883,0.2308053205939324,0.20621287625418064,3,0,12.5,11.5,17,10,7.25
graph_2_2_nodes_68_198,7.0,0.3809523809523809,0.001915985893754643,0.32676518883415434,3.0603015075376883,0.07672377124897538,6.0520000000000005,0.948,6.0295,0.1354285714285714,0.030545822491702707,0.0056109532306124355,0.07303846153846152,0.07361194453380597,0.2267567837059993,6.0,0.13333333333333333,0.007145032301910516,0.3559928443649374,2.809045226130653,0.05115519438757821,2.998,3.002,0.9992,0.5003333333333334,0.10299761360399014,0.01757410554518203,0.3337142857142857,0.3355216198525151,0.1371002664145156,3,0,14.5,9.5,33,6,119.25
graph_2_4_nodes_119_186,10.0,0.13333333333333333,0.013656274654940357,0.3624772313296904,2.758793969849246,0.060594261524007875,6.994,3.006,2.3283333333333336,0.3005999999999999,0.12384662950575995,0.017108060278949986,0.17691176470588232,0.17873687482345152,0.3293204806143937,23.0,0.1699604743083004,0.04112953474064287,0.3909626719056975,2.557788944723618,0.1793066644318971,19.959,3.0410000000000004,6.594216666666667,0.1322173913043478,0.12476180611658873,0.01731964009146551,0.07082167841611971,0.072697475923942,0.8591510394919092,3,0,13.5,11.5,23,8,33.25
graph_3_1_nodes_61_78,9.0,0.08333333333333333,0.011877131765154971,0.38943248532289626,2.5678391959798996,0.07149955793967105,4.982,4.018,1.2557,0.4464444444444445,0.1170915576995903,0.024295645446125384,0.2881876373626373,0.2906738064029008,0.08739382887283514,11.0,0.16363636363636366,0.013783763318557244,0.381957773512476,2.6180904522613067,0.06937966683298462,7.551,3.449,2.2912000000000003,0.3135454545454545,0.09931788312090928,0.02090695513505265,0.1874493378052976,0.18959062389401,0.24234107843990602,3,0,10.0,10.0,15,5,13.0
graph_2_1_nodes_35_199,5.0,0.0,0.005261083297065498,0.3184,3.1407035175879403,0.0141767662541557,3.0,2.0,1.5,0.4000000000000001,0.06688006296947037,0.011762045315431392,0.25,0.2511876484560571,0.0,7.0,0.047619047619047616,0.0070723732590517625,0.3327759197324415,3.0050251256281406,0.024814046514586973,4.009,2.991,1.3438333333333332,0.4272857142857143,0.10842712416030977,0.017350486708533886,0.2717727272727272,0.2735499299719888,0.10871836556737917,3,0,7.0,7.0,9,5,2.0
graph_4_2_nodes_40_142,6.0,0.0,0.002872252158943975,0.3559928443649374,2.809045226130653,0.031719152268761146,3.174,2.826,1.3144,0.4709999999999999,0.10621551941223444,0.016531166909487218,0.3187203463203464,0.32018980095954874,0.0,9.0,0.2857142857142857,0.002138212293327459,0.3804971319311664,2.628140703517588,0.05526534477290649,6.809,2.191,3.4443,0.2434444444444445,0.08786601494045637,0.01287769190843355,0.1404081447963801,0.14155221523680792,0.2020913779042829,3,0,8.75,8.0,13,6,7.1875
graph_2_3_nodes_56_134,18.0,0.21666666666666667,0.01898355031449196,0.3856589147286822,2.5929648241206027,0.16034997367070067,15.04,2.96,5.12,0.16444444444444442,0.12034554131054133,0.016877294534081953,0.08962566844919788,0.0913557330402104,0.5703705128205129,8.0,0.17857142857142858,0.0038886846002991493,0.3322203672787981,3.0100502512562812,0.03700282678224165,7.0,1.0,7.0,0.125,0.03652007278950484,0.005793645077135283,0.06666666666666665,0.06724637681159419,0.21912043673702908,2,0,12.333333333333336,11.0,18,8,17.555555555555557
graph_1_3_nodes_85_152,5.0,0.9,2.423130563834081e-05,0.2974588938714499,3.3618090452261304,0.039760821098263635,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.2608586956521739,8.0,0.25,0.005792532149805961,0.314873417721519,3.1758793969849246,0.013334632541795243,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,3,0,8.0,7.0,13,5,9.5
graph_3_3_nodes_55_130,7.0,0.047619047619047616,0.006078190932549807,0.3644688644688645,2.7437185929648242,0.06416923991400908,3.072,3.928,0.8000499999999999,0.5611428571428572,0.14389531407574307,0.02287137281615864,0.3919358585858586,0.3943971799092196,0.08985514625860852,5.0,0.0,0.005022468710632764,0.3225283630470016,3.1005025125628136,0.0185917163622265,4.032,0.968,3.92675,0.1936,0.03841590816129309,0.005559864689963298,0.11139285714285717,0.11200098894161252,0.0,4,0,8.8,9.0,13,5,7.3599999999999985
graph_4_4_nodes_101_136,5.0,0.0,0.0022311781449379656,0.34912280701754383,2.864321608040201,0.052349257637968855,2.815,2.185,1.5991666666666668,0.4370000000000001,0.07478545635615905,0.012998124399215164,0.2910714285714285,0.2924514814194026,0.0,4.0,0.0,0.002726056770229223,0.3251633986928105,3.0753768844221105,0.022783060686499327,1.915,2.085,1.157,0.52125,0.1092981125355254,0.01170016312959658,0.36873333333333336,0.3700489142183176,0.0,3,0,9.25,9.5,14,4,22.6875
graph_2_4_nodes_123_145,5.0,0.1,0.003191521206641448,0.32676518883415434,3.0603015075376883,0.0361306161343325,2.998,2.002,1.4983333333333333,0.4004000000000001,0.08781419395419393,0.011302072163273835,0.25035714285714283,0.25156753532207304,0.13149986235986233,8.0,0.17857142857142858,0.009763705817826264,0.3547237076648841,2.8190954773869352,0.09885488883868017,5.0,3.0,1.666666666666667,0.375,0.12488048494983278,0.017047905246419266,0.2307692307692308,0.2325863113264689,0.2497609698996656,3,0,10.0,7.0,21,5,41.5
graph_3_2_nodes_173_180,7.0,0.14285714285714285,0.006839465703991436,0.34251290877796897,2.9195979899497484,0.023175037367573027,3.248,3.752,0.9112333333333332,0.5359999999999999,0.22568974156490115,0.020584102198074286,0.36892152292152297,0.3711345165111861,0.2277676979081147,9.0,0.1388888888888889,0.009603120428680549,0.3651376146788991,2.738693467336684,0.03662961557533068,6.319,2.681,2.65775,0.2978888888888889,0.1757208885424742,0.014618042671414809,0.17711467356173238,0.1787024574421568,0.3810665528009412,2,0,8.333333333333334,9.0,9,7,0.8888888888888891
graph_3_5_nodes_91_145,5.0,0.2,0.002787577043522037,0.319935691318328,3.1256281407035176,0.01807809975633761,3.969,1.031,3.9275,0.20620000000000005,0.04160028639235935,0.005893467296303407,0.11553571428571432,0.11611518903153498,0.1989742953785732,8.0,0.14285714285714285,0.006740327155908786,0.3436960276338515,2.9095477386934667,0.03418542680747349,5.8610000000000015,2.139,2.8442666666666665,0.267375,0.10381188017531164,0.011953262600314249,0.15527139527139525,0.15647536283516206,0.2860048429366812,2,0,6.0,5.0,8,5,2.0
graph_2_1_nodes_49_59,6.0,0.0,0.002375339252624873,0.30243161094224924,3.3065326633165832,0.01439743019135784,4.997,1.003,4.993,0.16716666666666666,0.035733720203710226,0.00583491027434787,0.09126060606060606,0.09185797696610072,0.0,7.0,0.19047619047619047,0.0033859084401832024,0.3273026315789473,3.055276381909548,0.03940151112823212,5.003,1.997,2.5105,0.2852857142857142,0.07237546210239071,0.011584954125579684,0.16639743589743586,0.16758612956810628,0.2174367311347584,2,0,6.666666666666668,7.0,7,6,0.22222222222222224
graph_4_2_nodes_35_101,8.0,0.10714285714285714,0.003066511059799732,0.381957773512476,2.6180904522613067,0.05259263756967148,3.85,4.15,1.0138095238095235,0.51875,0.14954709144012862,0.024453528328586282,0.3569146409146408,0.3590728114826308,0.14536697362438275,7.0,0.2857142857142857,0.0019226579359246504,0.3841698841698842,2.6030150753768844,0.055923772394232775,5.569,1.431,4.701149999999998,0.20442857142857132,0.049708340085754116,0.00844407129884977,0.1172152292152292,0.1179616276202899,0.21430049117450145,2,0,15.666666666666664,8.0,32,7,133.55555555555554
graph_3_4_nodes_20_181,4.0,0.5,0.001034857644505745,0.34973637961335674,2.85929648241206,0.055450193960013695,3.0,1.0,2.992,0.25,0.054565226973337766,0.00550788110539508,0.1432380952380952,0.14387623782057868,0.2167445344611537,8.0,0.07142857142857142,0.008693510738484338,0.3658088235294117,2.7336683417085426,0.0705473273799736,4.0,4.0,1.0026666666666668,0.5,0.12953340300598706,0.023672819837762274,0.3335198135198135,0.3360708097107584,0.1277289032741449,2,0,16.0,8.0,36,4,202.66666666666663
graph_4_2_nodes_73_123,7.0,0.09523809523809523,0.0038255061749841186,0.37904761904761897,2.6381909547738696,0.04305394694452176,2.819,4.181,0.7344833333333334,0.5972857142857142,0.16764866342753132,0.024326194555314512,0.4334585858585859,0.4356306276272209,0.10673725269287088,8.0,0.03571428571428571,0.005664033253247464,0.3956262425447316,2.527638190954774,0.051901156467577016,3.519,4.481,0.8749714285714285,0.560125,0.17404296739982086,0.02637567898877254,0.3985989121989121,0.4009278675820138,0.02338443723911694,3,0,13.25,8.5,29,7,83.1875
graph_4_4_nodes_141_161,10.0,0.0,0.014253739028050657,0.3631386861313868,2.753768844221105,0.047620896106590385,5.053,4.947,1.1235,0.4947,0.2107159342718127,0.028550939417753336,0.33493325791855205,0.3380613465132746,0.0,7.0,0.047619047619047616,0.004833426304394307,0.3401709401709402,2.939698492462312,0.041495030105735235,3.123,3.877,0.8509166666666667,0.5538571428571428,0.14307680101813575,0.022878710956422955,0.3873611111111112,0.3898088977425697,0.01535790920586994,4,0,8.4,9.0,11,5,4.64
graph_2_5_nodes_94_177,6.0,0.16666666666666666,0.00024366021181237613,0.3042813455657493,3.2864321608040203,0.050554987544996884,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.08435131852500273,5.0,0.2,0.002504118714180813,0.3241042345276873,3.085427135678392,0.0202207393263153,2.028,2.972,0.6999999999999997,0.5943999999999998,0.1364893687707641,0.01668095040344764,0.4238095238095239,0.4256206637403021,0.13797086982784654,4,0,10.0,6.0,20,5,33.2
graph_2_2_nodes_58_124,7.0,0.047619047619047616,0.010426010045078348,0.35727109515260325,2.798994974874372,0.04272393513596226,4.995,2.005,2.4965,0.2864285714285713,0.07135110616734641,0.011664089059870205,0.16721328671328667,0.16842401694586726,0.10675298656355388,7.0,0.19047619047619047,0.004658574371473746,0.33671742808798644,2.969849246231156,0.035767802144792554,5.994,1.006,5.979,0.14371428571428566,0.03580126007144917,0.005852376760340843,0.07746153846153843,0.07807011575184067,0.2488733707646945,2,0,7.333333333333332,7.0,8,7,0.22222222222222224
graph_4_4_nodes_54_58,8.0,0.07142857142857142,0.007706591457378689,0.35855855855855856,2.7889447236180898,0.05737812136660572,5.695,2.305,3.2136666666666667,0.288125,0.0815372220555609,0.013539847878601876,0.17516543456543454,0.1766258718132336,0.12649975754866186,6.0,0.06666666666666668,0.0038833206156614493,0.34251290877796897,2.9195979899497484,0.04535206550249585,3.1010000000000004,2.899,1.3654,0.4831666666666667,0.1270617586143887,0.016575893723849114,0.3310121212121212,0.3328428647412933,0.09637311338064347,3,0,9.75,9.5,14,6,9.1875
graph_4_1_nodes_25_159,17.0,0.08088235294117647,0.027317273709052986,0.4261241970021413,2.3467336683417086,0.11959926057376515,8.568,8.432,1.0739064990564988,0.496,0.2750925732427088,0.050329776075588806,0.3341514062482578,0.33901409464304305,0.2389761200399575,5.0,0.0,0.0021966943032970822,0.34488734835355284,2.8994974874371864,0.028981093514437107,2.998,2.002,1.7576666666666667,0.4004000000000001,0.0745372779515209,0.01177869764847451,0.25810317460317456,0.25925470136827705,0.0,2,0,9.0,5.0,17,5,32.0
graph_4_2_nodes_14_154,19.0,0.014705882352941175,0.021140552945647997,0.4216101694915254,2.371859296482412,0.08682705099908009,7.598,11.402,0.694059792984793,0.6001052631578948,0.5750746373502399,0.06542819596816506,0.4329347966410272,0.4388648641953426,0.13309109021282314,18.0,0.06535947712418301,0.020943248338422118,0.42340425531914894,2.3618090452261304,0.09521142418351428,7.88,10.12,0.8358265734265735,0.5622222222222223,0.428245153817738,0.05816175557493888,0.39763041778682057,0.40289776931184107,0.27088725357851035,2,0,15.0,18.0,19,8,24.66666666666667
graph_3_1_nodes_77_134,6.0,0.0,0.005706240787658767,0.35346358792184723,2.8291457286432165,0.030589767656179694,2.8080000000000003,3.192,0.9175,0.532,0.09553510917266976,0.01952755538603979,0.3676047619047619,0.3695753563410658,0.0,8.0,0.03571428571428571,0.009010461677547902,0.37335834896810505,2.678391959798996,0.05534312712325279,4.0680000000000005,3.932,1.0606095238095241,0.4915,0.11685386907949158,0.02372787073882249,0.3279415695415696,0.3303717988263102,0.010205736377531938,3,0,10.5,10.0,16,6,14.75
graph_2_3_nodes_42_143,7.0,0.2857142857142857,0.004903654868223567,0.3624772313296904,2.758793969849246,0.08895536393612141,4.006,2.994,1.347333333333333,0.4277142857142857,0.11776460430237524,0.01715313869591181,0.27213986013986,0.2738675060848678,0.19653972032255287,8.0,0.07142857142857142,0.012309589107490849,0.3797709923664122,2.6331658291457285,0.05555525370781664,3.0,5.0,0.5999999999999998,0.625,0.23562872721216604,0.0279723047054564,0.4545454545454544,0.4574239807400432,0.18850298176973285,2,0,13.0,8.0,24,7,60.66666666666666
graph_4_5_nodes_91_167,9.0,0.0,0.014160025335733363,0.3972055888223553,2.5175879396984926,0.07563026062091201,5.376,3.624,1.8547892857142856,0.4026666666666667,0.1286584301717465,0.02121952676034485,0.25982136539930656,0.26207805197511325,0.0,7.0,0.19047619047619047,0.003912943392314383,0.3466898954703833,2.884422110552764,0.04848451024932999,4.369,2.631,2.1160333333333328,0.3758571428571428,0.10196732340238246,0.01531879700212663,0.2421123931623931,0.2437495490987404,0.14628692566115345,3,0,13.0,8.0,30,6,97.5
graph_1_4_nodes_138_143,8.0,0.10714285714285714,0.009916832936578659,0.30060422960725075,3.3266331658291457,0.011174975427635995,7.0,1.0,7.0,0.125,0.03332451665872132,0.0058828725432309645,0.06666666666666665,0.06729917773561035,0.13329806663488528,9.0,0.25,0.009937716925582605,0.30015082956259426,3.3316582914572863,0.006107341140096432,7.0120000000000005,1.988,3.554,0.2208888888888889,0.09464069264069266,0.011106521875588473,0.12420588235294118,0.12546253393273887,0.3812900432900434,3,0,7.0,7.5,9,4,3.5
graph_3_3_nodes_27_127,6.0,0.06666666666666668,0.003755631238946296,0.34251290877796897,2.9195979899497484,0.03627500997968368,2.991,3.009,1.0164,0.5015,0.11701562155348365,0.017320779696443658,0.33646666666666664,0.3383530368846953,0.11128286650661924,5.0,0.3,0.0020465908069080226,0.30381679389312977,3.2914572864321614,0.018942782873565125,4.015,0.985,3.979,0.19700000000000006,0.06170322842768505,0.005415197023718518,0.11011111111111116,0.1107301618095584,0.3025330055070564,3,0,7.25,5.5,14,4,15.6875
graph_2_3_nodes_70_192,8.0,0.17857142857142858,0.0047854028933462574,0.3378607809847199,2.9597989949748738,0.035017401762422726,6.194,1.806,4.642933333333334,0.22575,0.06951211262518565,0.01038811239478103,0.13195124875124875,0.13299592415687722,0.20966173795365484,8.0,0.17857142857142858,0.00512731156987485,0.3378607809847199,2.9597989949748738,0.07144511763136926,6.0,2.0,3.0,0.25,0.08126071225071224,0.011404700843970326,0.1428571428571428,0.1440145502645503,0.2437821367521368,3,0,11.25,11.0,15,8,10.6875
