,Degree_A,Clustering Coefficient_A,Betweenness_A,Closeness_A,Shortest Path_A,Eigenvector_A,E In_A,E Out_A,E In Over E Out_A,ODF_A,Expansion_A,Cut Ratio_A,Conductance_A,Normalised Cut_A,Triangle Participation_A,Degree_B,Clustering Coefficient_B,Betweenness_B,Closeness_B,Shortest Path_B,Eigenvector_B,E In_B,E Out_B,E In Over E Out_B,ODF_B,Expansion_B,Cut Ratio_B,Conductance_B,Normalised Cut_B,Triangle Participation_B,Shortest Path Length,Triadic Closure,Mean Deg. on Path,Median Deg. on Path,Max Deg. on Path,Min Deg. on Path,Var of Deg. on Path
graph_2_3_nodes_36_55,6.0,0.13333333333333333,0.0035063515542484787,0.3278418451400329,3.050251256281407,0.018554408838267342,5.0,1.0,5.0,0.16666666666666666,0.037037037037037035,0.0057803468208092465,0.09090909090909093,0.09148745990851254,0.14814814814814814,11.0,0.12727272727272726,0.013475334737682195,0.388671875,2.57286432160804,0.12118560138586568,7.0,4.0,1.75,0.3636363636363637,0.16666666666666666,0.022727272727272728,0.2222222222222222,0.22453703703703706,0.3333333333333333,3,0,8.0,7.5,11,6,3.5
graph_3_2_nodes_9_110,15.0,0.07692307692307693,0.019551313479034903,0.3776091081593928,2.648241206030151,0.050355622245614136,10.0,5.0,2.0,0.3333333333333333,0.2380952380952381,0.027932960893854747,0.2,0.2029708853238265,0.3809523809523809,4.0,0.16666666666666666,0.0027678335117493308,0.33501683501683505,2.9849246231155777,0.041401413668996655,2.0,2.0,1.0,0.5,0.07407407407407407,0.011560693641618495,0.3333333333333333,0.3345125786163522,0.1111111111111111,3,0,14.0,12.5,27,4,71.5
graph_4_2_nodes_36_147,8.0,0.03571428571428571,0.008443948091413984,0.3864077669902913,2.5879396984924625,0.045733585551123127,3.0,5.0,0.6,0.625,0.2083333333333333,0.028409090909090905,0.4545454545454545,0.4571428571428571,0.125,7.0,0.14285714285714285,0.0032140730947063994,0.3797709923664122,2.6331658291457285,0.051275755886613865,3.0,4.0,0.75,0.5714285714285714,0.12903225806451613,0.02366863905325444,0.4,0.4020790020790021,0.12903225806451613,3,0,13.25,8.0,30,7,93.6875
graph_3_3_nodes_52_130,7.0,0.09523809523809523,0.0072201003665385765,0.3355817875210793,2.979899497487437,0.0299933781571699,4.0,3.0,1.3333333333333333,0.42857142857142855,0.15,0.016666666666666666,0.2727272727272727,0.2746105118986475,0.2,5.0,0.0,0.005022468710632764,0.3225283630470016,3.1005025125628136,0.0185917163622265,4.0,1.0,4.0,0.2,0.045454545454545456,0.005617977528089888,0.1111111111111111,0.11173964662336756,0.0,3,0,5.25,5.0,7,4,1.1875
graph_4_3_nodes_44_94,7.0,0.0,0.0066217095571373405,0.35663082437275984,2.8040201005025125,0.0439476337191451,2.0,5.0,0.4,0.7142857142857143,0.2,0.028571428571428567,0.5555555555555556,0.5585876962468836,0.0,4.0,0.0,0.0027457828121435672,0.33445378151260496,2.9899497487437188,0.028473378699374805,1.0,3.0,0.3333333333333333,0.75,0.12,0.017142857142857144,0.6,0.6018192844147968,0.0,3,0,7.5,8.0,10,4,5.25
graph_1_5_nodes_12_177,11.0,0.4909090909090909,0.007456734606967278,0.3611615245009073,2.7688442211055286,0.17641170830221214,10.0,1.0,10.0,0.09090909090909093,0.03225806451612903,0.005917159763313609,0.047619047619047616,0.04821393161666808,0.3548387096774194,13.0,0.12727272727272726,0.016845421375821228,0.3540925266903915,2.8241206030150754,0.05264335213601296,11.0,2.0,5.5,0.15384615384615385,0.07142857142857142,0.011627906976744186,0.08333333333333333,0.08452380952380951,0.32142857142857145,2,0,19.0,13.0,33,11,98.66666666666669
graph_3_4_nodes_70_76,5.0,0.3,0.0033728155654102576,0.3503521126760563,2.8542713567839195,0.03611544408151658,2.0,3.0,0.6666666666666666,0.6,0.125,0.017045454545454544,0.42857142857142855,0.4304810402837137,0.125,13.0,0.07272727272727272,0.02019489142419241,0.3631386861313868,2.753768844221105,0.04698622582698469,8.0,5.0,1.6,0.38461538461538464,0.1851851851851852,0.02890173410404624,0.2380952380952381,0.241298313047192,0.25925925925925924,3,0,7.25,5.5,13,5,11.1875
graph_1_4_nodes_56_140,4.0,0.5,0.0005017909897497803,0.27988748241912803,3.57286432160804,0.006966090936996993,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,7.0,0.19047619047619047,0.013878177254564129,0.3294701986754967,3.0351758793969847,0.01691332708519206,6.0,1.0,6.0,0.14285714285714285,0.03333333333333333,0.005882352941176471,0.07692307692307693,0.07755478886243257,0.2,4,0,8.4,9.0,12,4,7.439999999999999
graph_1_1_nodes_16_125,13.0,0.15384615384615385,0.024028516091857514,0.3209677419354839,3.1155778894472363,0.02699334038269317,11.0,2.0,5.5,0.15384615384615385,0.06666666666666668,0.011764705882352941,0.08333333333333333,0.08467381590705987,0.4,5.0,0.1,0.0023253853268848704,0.2961309523809524,3.3768844221105527,0.010114636140583402,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,2,0,8.333333333333334,7.0,13,5,11.555555555555555
graph_4_3_nodes_85_88,13.0,0.0641025641025641,0.01689892308867114,0.39173228346456695,2.5527638190954773,0.09958822562836232,5.0,8.0,0.625,0.6153846153846154,0.32,0.045714285714285714,0.4444444444444444,0.4493047117591467,0.16,8.0,0.0,0.007861011763574913,0.3719626168224299,2.6884422110552766,0.06241528195129889,2.0,6.0,0.3333333333333333,0.75,0.2857142857142857,0.0335195530726257,0.6,0.6036363636363636,0.0,2,0,12.0,13.0,15,8,8.666666666666666
graph_3_2_nodes_95_186,6.0,0.0,0.005729413469190566,0.3705772811918063,2.6984924623115583,0.05994870734712336,2.0,4.0,0.5,0.6666666666666666,0.14814814814814814,0.023121387283237003,0.5,0.5023557126030624,0.0,10.0,0.04444444444444445,0.014528002691154118,0.39250493096646943,2.5477386934673367,0.06578131255694651,3.0,7.0,0.42857142857142855,0.7,0.35,0.03888888888888889,0.5384615384615384,0.5425816090913207,0.15,3,0,10.25,10.0,15,6,10.1875
graph_4_2_nodes_23_190,35.0,0.060606060606060615,0.06797165173380597,0.4853658536585366,2.0603015075376883,0.21621166158361865,21.0,14.0,1.5,0.4,0.56,0.08,0.25,0.2573761854583773,0.68,20.0,0.0718954248366013,0.023695311319427814,0.4335511982570806,2.3065326633165832,0.11200537033869816,11.0,9.0,1.2222222222222223,0.45,0.3461538461538461,0.05172413793103448,0.2903225806451613,0.29502723302362444,0.19230769230769232,2,0,20.33333333333333,20.0,35,6,140.2222222222222
graph_2_3_nodes_109_151,6.0,0.4666666666666667,0.0014578101407574009,0.3401709401709402,2.939698492462312,0.0867006140951355,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.2307692307692308,18.0,0.18333333333333326,0.02134956997841632,0.3768939393939394,2.6532663316582914,0.08632432316125893,14.0,4.0,3.5,0.2222222222222222,0.15384615384615385,0.02298850574712644,0.125,0.12733372228704784,0.5,4,0,14.2,11.0,31,5,91.76
graph_1_2_nodes_17_66,6.0,0.13333333333333333,0.007499386217923002,0.2888243831640058,3.4623115577889445,0.014819704890764741,5.0,1.0,5.0,0.16666666666666666,0.043478260869565216,0.005649717514124294,0.09090909090909093,0.0915555033202092,0.17391304347826084,7.0,0.2857142857142857,0.0051752433996907436,0.2939438700147711,3.402010050251256,0.03415904858748836,6.0,1.0,6.0,0.14285714285714285,0.05,0.005555555555555557,0.07692307692307693,0.07757032611401543,0.3,5,0,8.666666666666666,7.0,15,5,12.888888888888893
graph_1_1_nodes_135_194,10.0,0.3111111111111111,0.007142292125477402,0.3189102564102564,3.135678391959799,0.16141257790859045,9.0,1.0,9.0,0.1,0.03125,0.005952380952380952,0.05263157894736842,0.05330047526843865,0.3125,8.0,0.25,0.009029768129185066,0.3189102564102564,3.135678391959799,0.023172414334597474,7.0,1.0,7.0,0.125,0.03333333333333333,0.005882352941176471,0.06666666666666668,0.06733377807427174,0.26666666666666666,4,0,11.0,9.0,20,8,20.8
graph_2_1_nodes_5_137,10.0,0.022222222222222227,0.017034007809227262,0.34133790737564323,2.9296482412060296,0.019104915927227274,7.0,3.0,2.333333333333333,0.3,0.13043478260869565,0.01694915254237288,0.17647058823529413,0.1782594970009471,0.13043478260869565,8.0,0.14285714285714285,0.0088830952950993,0.3605072463768116,2.7738693467336684,0.04147117465768574,6.0,2.0,3.0,0.25,0.07407407407407407,0.011560693641618495,0.14285714285714285,0.14404903797037288,0.2222222222222222,3,0,8.25,9.0,10,5,4.1875
graph_1_2_nodes_35_115,12.0,0.10606060606060606,0.04899301887436567,0.3333333333333333,3.0,0.024683552362808333,8.0,4.0,2.0,0.3333333333333333,0.18181818181818185,0.02247191011235955,0.2,0.20259067357512955,0.3181818181818182,5.0,0.1,0.006227545988603668,0.3028919330289193,3.3015075376884417,0.022388894282047385,3.0,2.0,1.5,0.4,0.08,0.011428571428571429,0.25,0.25128865979381443,0.12,4,0,8.2,8.0,12,5,8.559999999999999
graph_4_4_nodes_36_152,5.0,0.0,0.002548588431289012,0.33728813559322035,2.964824120603016,0.03730620166970812,3.0,2.0,1.5,0.4,0.08695652173913042,0.011299435028248588,0.25,0.2512642225031605,0.0,13.0,0.10256410256410256,0.01634659825059032,0.3956262425447316,2.527638190954774,0.12242115541613545,7.0,6.0,1.1666666666666667,0.4615384615384616,0.25,0.03409090909090909,0.3,0.3038022813688213,0.2916666666666667,3,0,10.75,11.0,16,5,17.1875
graph_3_2_nodes_132_192,9.0,0.08333333333333333,0.010526716166286905,0.3761814744801512,2.6582914572864316,0.04603186498006692,6.0,3.0,2.0,0.3333333333333333,0.10714285714285714,0.017441860465116282,0.2,0.20177619893428064,0.14285714285714285,8.0,0.10714285714285714,0.007680643145255341,0.3671586715867159,2.7236180904522613,0.03947079854307437,5.0,3.0,1.6666666666666667,0.375,0.10714285714285714,0.017441860465116282,0.2307692307692308,0.232543328935996,0.17857142857142858,3,0,9.25,8.5,14,6,8.6875
graph_1_1_nodes_33_127,7.0,0.14285714285714285,0.008378411114695979,0.2905109489051095,3.442211055276382,0.011737540666055387,6.0,1.0,6.0,0.14285714285714285,0.045454545454545456,0.005617977528089888,0.07692307692307693,0.07758929944139804,0.2272727272727273,4.0,0.16666666666666666,0.0015760280028892005,0.2802816901408451,3.5678391959799,0.006168414900022028,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,4,0,7.0,7.0,10,4,5.2
graph_4_3_nodes_42_103,10.0,0.04444444444444445,0.013171559451869654,0.3797709923664122,2.6331658291457285,0.07612492412260695,4.0,6.0,0.6666666666666666,0.6,0.2727272727272727,0.033707865168539325,0.42857142857142855,0.4322166290574553,0.18181818181818185,11.0,0.10909090909090907,0.015275824730427712,0.39799999999999996,2.512562814070352,0.09625792530601718,4.0,7.0,0.5714285714285714,0.6363636363636364,0.3181818181818182,0.03932584269662921,0.4666666666666667,0.4709168184578021,0.18181818181818185,2,0,12.333333333333336,11.0,16,10,6.888888888888888
graph_4_1_nodes_143_181,6.0,0.0,0.0023350924124411736,0.3395904436860068,2.9447236180904524,0.02600512382253169,0.0,6.0,0.0,1.0,0.2727272727272727,0.033707865168539325,1.0,1.003432494279176,0.0,6.0,0.06666666666666668,0.0033122412990055448,0.3685185185185185,2.7135678391959797,0.041326226406420766,1.0,5.0,0.2,0.8333333333333334,0.1851851851851852,0.02890173410404624,0.7142857142857143,0.7171510437986083,0.0,3,0,5.75,6.0,6,5,0.1875
graph_4_3_nodes_3_15,13.0,0.08974358974358974,0.018948448671113945,0.4036511156186613,2.477386934673367,0.11063840794555801,7.0,6.0,1.1666666666666667,0.4615384615384616,0.2727272727272727,0.033707865168539325,0.3,0.30365853658536585,0.3181818181818182,14.0,0.03296703296703297,0.0202393298411753,0.4069529652351738,2.4572864321608043,0.11469926873724845,4.0,10.0,0.4,0.7142857142857143,0.4545454545454545,0.05617977528089888,0.5555555555555556,0.5616161616161617,0.18181818181818185,1,1,13.5,13.5,14,13,0.25
graph_3_3_nodes_70_97,4.0,0.16666666666666666,0.0028344453128522386,0.3168789808917197,3.1557788944723617,0.021476999912712114,2.0,2.0,1.0,0.5,0.1,0.011111111111111113,0.3333333333333333,0.33458646616541354,0.15,5.0,0.3,0.0019860134972831387,0.3355817875210793,2.979899497487437,0.04063428607374523,4.0,1.0,4.0,0.2,0.03571428571428571,0.005813953488372093,0.1111111111111111,0.11173964662336756,0.14285714285714285,4,0,10.4,12.0,16,4,25.04000000000001
graph_2_3_nodes_132_156,7.0,0.42857142857142855,0.004451296445241194,0.3579136690647482,2.7939698492462317,0.08018256872851175,5.0,2.0,2.5,0.2857142857142857,0.07692307692307693,0.011494252873563218,0.16666666666666666,0.1678227360308285,0.2307692307692308,8.0,0.03571428571428571,0.009798611840765152,0.3528368794326241,2.8341708542713566,0.04457594716805451,4.0,4.0,1.0,0.5,0.15384615384615385,0.02298850574712644,0.3333333333333333,0.3356401384083045,0.1153846153846154,3,0,10.75,7.5,24,4,60.6875
graph_3_2_nodes_101_134,4.0,0.3333333333333333,0.001346819695482499,0.35855855855855856,2.7889447236180898,0.05532497820834326,1.0,3.0,0.3333333333333333,0.75,0.125,0.017045454545454544,0.6,0.6017657445556209,0.0,10.0,0.15555555555555556,0.007687138016837995,0.3664825046040516,2.728643216080402,0.11587477443492318,8.0,2.0,4.0,0.2,0.07407407407407407,0.011560693641618495,0.1111111111111111,0.11229875956716813,0.25925925925925924,2,0,10.666666666666666,10.0,18,4,32.888888888888886
graph_2_1_nodes_62_103,5.0,0.0,0.004705641509814249,0.3028919330289193,3.3015075376884417,0.006983980223456258,4.0,1.0,4.0,0.2,0.043478260869565216,0.005649717514124294,0.1111111111111111,0.11170599510873157,0.0,18.0,0.19166666666666668,0.02171281031583212,0.3932806324110672,2.5427135678391957,0.21228167045970345,14.0,4.0,3.5,0.2222222222222222,0.13333333333333333,0.023529411764705882,0.125,0.12740384615384615,0.43333333333333335,4,0,11.6,8.0,20,5,37.84
graph_2_3_nodes_69_148,7.0,0.2857142857142857,0.006768917284013366,0.3678373382624769,2.7185929648241207,0.09791701620134144,5.0,2.0,2.5,0.2857142857142857,0.07692307692307693,0.011494252873563218,0.16666666666666666,0.1678227360308285,0.2307692307692308,8.0,0.14285714285714285,0.010708702382194962,0.3692022263450835,2.7085427135678386,0.04612522609033445,4.0,4.0,1.0,0.5,0.19047619047619047,0.0223463687150838,0.3333333333333333,0.3356401384083045,0.2380952380952381,2,0,11.333333333333336,8.0,19,7,29.555555555555557
graph_1_3_nodes_44_116,7.0,0.3333333333333333,0.0029935481029752685,0.3080495356037152,3.2462311557788945,0.01933640834461574,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.2413793103448276,5.0,0.2,0.0033952036596842754,0.2922173274596182,3.422110552763819,0.01004011086322942,4.0,1.0,4.0,0.2,0.043478260869565216,0.005649717514124294,0.1111111111111111,0.11170812603648424,0.17391304347826084,3,0,8.75,8.0,14,5,11.1875
graph_3_2_nodes_1_150,6.0,0.0,0.004311981936737842,0.3338926174496644,2.9949748743718594,0.01984494271998428,3.0,3.0,1.0,0.5,0.125,0.017045454545454544,0.3333333333333333,0.3351032448377581,0.0,7.0,0.047619047619047616,0.00779732580016972,0.3592057761732852,2.7839195979899496,0.029519671801245376,4.0,3.0,1.3333333333333333,0.42857142857142855,0.10714285714285714,0.017441860465116282,0.2727272727272727,0.2744992750899425,0.10714285714285714,3,0,9.75,8.5,16,6,15.1875
graph_4_1_nodes_108_182,8.0,0.03571428571428571,0.00622799905423992,0.3719626168224299,2.6884422110552766,0.05746914611088876,4.0,4.0,1.0,0.5,0.18181818181818185,0.02247191011235955,0.3333333333333333,0.33563482930571537,0.13636363636363635,6.0,0.16666666666666666,0.0009144798273949316,0.3540925266903915,2.8241206030150754,0.0504583386679559,5.0,1.0,5.0,0.16666666666666666,0.05,0.005555555555555557,0.09090909090909093,0.09148612495409957,0.15,3,0,9.0,9.5,11,6,4.5
graph_4_1_nodes_113_137,8.0,0.10714285714285714,0.005620530106169583,0.38943248532289626,2.5678391959799,0.06338236768095228,4.0,4.0,1.0,0.5,0.14285714285714285,0.02325581395348837,0.3333333333333333,0.33563482930571537,0.14285714285714285,9.0,0.14285714285714285,0.003246016991932328,0.3528368794326241,2.8341708542713566,0.040287517688863184,7.0,2.0,3.5,0.2222222222222222,0.07692307692307693,0.011494252873563218,0.125,0.12615606936416185,0.15384615384615385,2,0,8.333333333333334,8.0,9,8,0.2222222222222222
graph_2_3_nodes_69_192,7.0,0.2857142857142857,0.006768917284013366,0.3678373382624769,2.7185929648241207,0.09791701620134144,5.0,2.0,2.5,0.2857142857142857,0.07692307692307693,0.011494252873563218,0.16666666666666666,0.1678227360308285,0.2307692307692308,8.0,0.17857142857142858,0.00512731156987485,0.3378607809847199,2.9597989949748738,0.07144511763136926,6.0,2.0,3.0,0.25,0.08333333333333333,0.011363636363636364,0.14285714285714285,0.14401455026455026,0.25,3,0,13.0,13.0,19,7,30.5
graph_4_4_nodes_41_192,8.0,0.03571428571428571,0.009016421771007059,0.3436960276338515,2.9095477386934667,0.03886092569384298,4.0,4.0,1.0,0.5,0.17391304347826084,0.022598870056497168,0.3333333333333333,0.3358617783396544,0.13043478260869565,6.0,0.13333333333333333,0.004670587007736412,0.3431034482758621,2.914572864321608,0.04244212066100792,3.0,3.0,1.0,0.5,0.13636363636363635,0.016853932584269662,0.3333333333333333,0.33522846915140025,0.18181818181818185,4,0,7.2,8.0,8,6,0.96
graph_4_3_nodes_20_133,5.0,0.2,0.00349885473495362,0.3592057761732852,2.7839195979899496,0.04730744389737181,2.0,3.0,0.6666666666666666,0.6,0.12,0.017142857142857144,0.42857142857142855,0.4303929221962008,0.12,10.0,0.022222222222222227,0.011665087285944549,0.3761814744801512,2.6582914572864316,0.07299472895905586,4.0,6.0,0.6666666666666666,0.6,0.2727272727272727,0.033707865168539325,0.42857142857142855,0.4322166290574553,0.0,3,0,8.25,8.5,11,5,5.6875
graph_3_5_nodes_158_197,8.0,0.03571428571428571,0.009033623287290016,0.381957773512476,2.6180904522613067,0.04933024211157232,4.0,4.0,1.0,0.5,0.19047619047619047,0.0223463687150838,0.3333333333333333,0.3355780022446689,0.14285714285714285,5.0,0.0,0.00418419104052447,0.3436960276338515,2.9095477386934667,0.025024511525304563,2.0,3.0,0.6666666666666666,0.6,0.13043478260869565,0.01694915254237288,0.42857142857142855,0.4302521008403361,0.0,3,0,11.0,10.5,18,5,24.5
graph_2_2_nodes_39_139,6.0,0.06666666666666668,0.006201346987475302,0.3579136690647482,2.7939698492462317,0.052096585351282726,4.0,2.0,2.0,0.3333333333333333,0.06896551724137931,0.011695906432748536,0.2,0.2012062726176116,0.10344827586206896,7.0,0.047619047619047616,0.011310844902021291,0.3579136690647482,2.7939698492462317,0.061410890482045226,3.0,4.0,0.75,0.5714285714285714,0.2,0.022222222222222227,0.4,0.4024067388688328,0.0,4,0,19.0,20.0,33,6,122.0
graph_4_3_nodes_1_64,10.0,0.04444444444444445,0.012025299854591808,0.3592057761732852,2.7839195979899496,0.057983164414349225,4.0,6.0,0.6666666666666666,0.6,0.24,0.03428571428571429,0.42857142857142855,0.4322166290574553,0.0,6.0,0.06666666666666668,0.005038025185616428,0.3658088235294117,2.7336683417085426,0.052900714230017805,2.0,4.0,0.5,0.6666666666666666,0.19047619047619047,0.0223463687150838,0.5,0.5024271844660194,0.14285714285714285,3,0,11.25,12.0,15,6,12.6875
graph_4_3_nodes_123_196,6.0,0.0,0.004228968437988324,0.3592057761732852,2.7839195979899496,0.049270844379898,2.0,4.0,0.5,0.6666666666666666,0.18181818181818185,0.02247191011235955,0.5,0.5024271844660194,0.0,8.0,0.03571428571428571,0.009138242609049186,0.3698884758364313,2.7035175879396984,0.05705899790675637,2.0,6.0,0.3333333333333333,0.75,0.2727272727272727,0.033707865168539325,0.6,0.6036363636363636,0.0,4,0,8.6,8.0,13,4,11.84
graph_2_4_nodes_121_165,6.0,0.6666666666666666,0.0004486177177788874,0.33843537414965985,2.9547738693467336,0.1023176735213443,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.3181818181818182,7.0,0.14285714285714285,0.007669989115429187,0.34912280701754383,2.864321608040201,0.029503519453193326,5.0,2.0,2.5,0.2857142857142857,0.08333333333333333,0.011363636363636364,0.16666666666666666,0.16787878787878788,0.2083333333333333,4,0,6.8,7.0,8,6,0.5599999999999999
graph_1_4_nodes_35_61,6.0,0.3333333333333333,0.00868303998180449,0.3283828382838284,3.0452261306532664,0.09877363991226716,5.0,1.0,5.0,0.16666666666666666,0.03448275862068965,0.005847953216374269,0.09090909090909093,0.09154000573558932,0.206896551724138,8.0,0.35714285714285715,0.00632574221454779,0.3322203672787981,3.010050251256281,0.039760578486202416,7.0,1.0,7.0,0.125,0.04166666666666666,0.005681818181818182,0.06666666666666668,0.06729917773561038,0.3333333333333333,3,0,12.0,7.5,27,6,75.5
graph_1_3_nodes_180_189,16.0,0.17582417582417584,0.024573692410030133,0.3436960276338515,2.9095477386934667,0.04629538988959915,14.0,2.0,7.0,0.125,0.06896551724137931,0.011695906432748536,0.06666666666666668,0.0678743961352657,0.3793103448275862,6.0,0.4666666666666667,0.00021964886198334136,0.2992481203007519,3.3417085427135684,0.11424661788203802,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.2413793103448276,3,0,9.0,7.0,16,6,17.0
graph_4_1_nodes_61_149,8.0,0.03571428571428571,0.00721461003961013,0.3834296724470135,2.608040201005025,0.0513996237743119,2.0,6.0,0.3333333333333333,0.75,0.2222222222222222,0.03468208092485549,0.6,0.603440366972477,0.0,22.0,0.08225108225108227,0.05058321064042623,0.4638694638694639,2.1557788944723617,0.1751195524683243,10.0,12.0,0.8333333333333334,0.5454545454545454,0.4444444444444444,0.06936416184971098,0.375,0.3819204152249135,0.2222222222222222,1,0,15.0,15.0,22,8,49.0
graph_1_5_nodes_35_110,6.0,0.5333333333333333,0.0014114126110279243,0.30381679389312977,3.2914572864321614,0.014672607713093113,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,5.0,0.1,0.008840330233841258,0.2983508245877061,3.3517587939698488,0.003828656044499709,4.0,1.0,4.0,0.2,0.05,0.005555555555555557,0.1111111111111111,0.11170177856533438,0.15,4,0,10.4,8.0,19,5,28.24
graph_1_1_nodes_145_197,8.0,0.25,0.00931630470942392,0.2974588938714499,3.3618090452261304,0.015843542673309098,7.0,1.0,7.0,0.125,0.03333333333333333,0.005882352941176471,0.06666666666666668,0.06733377807427174,0.26666666666666666,7.0,0.14285714285714285,0.012681971423597407,0.3220064724919094,3.1055276381909547,0.02734292696641721,5.0,2.0,2.5,0.2857142857142857,0.09090909090909093,0.011235955056179777,0.16666666666666666,0.16799645390070922,0.2272727272727273,3,0,8.25,7.5,13,5,8.6875
graph_2_3_nodes_51_149,12.0,0.21212121212121213,0.010601769900731148,0.3768939393939394,2.6532663316582914,0.11619559211792613,9.0,3.0,3.0,0.25,0.125,0.017045454545454544,0.14285714285714285,0.1445982920155874,0.4166666666666667,7.0,0.14285714285714285,0.005503471388903689,0.3472949389179756,2.8793969849246226,0.0348587724678225,5.0,2.0,2.5,0.2857142857142857,0.09523809523809523,0.0111731843575419,0.16666666666666666,0.1678227360308285,0.2380952380952381,3,0,14.0,15.0,19,7,23.5
graph_1_2_nodes_72_147,8.0,0.07142857142857142,0.02133406710396516,0.3262295081967213,3.0653266331658293,0.024275523217132968,4.0,4.0,1.0,0.5,0.17391304347826084,0.022598870056497168,0.3333333333333333,0.33591065292096217,0.17391304347826084,8.0,0.2857142857142857,0.011636822657263459,0.3294701986754967,3.0351758793969847,0.05354044266326221,6.0,2.0,3.0,0.25,0.1,0.011111111111111113,0.14285714285714285,0.1441508039179449,0.35,4,0,9.2,9.0,11,8,1.36
graph_3_1_nodes_1_136,11.0,0.03636363636363636,0.015190245521802368,0.38943248532289626,2.5678391959799,0.06811594157602205,5.0,6.0,0.8333333333333334,0.5454545454545454,0.18181818181818185,0.03592814371257485,0.375,0.378708281829419,0.12121212121212124,8.0,0.10714285714285714,0.0070391114327752954,0.3740601503759399,2.6733668341708543,0.059145531756078014,6.0,2.0,3.0,0.25,0.05882352941176471,0.012048192771084338,0.14285714285714285,0.14409783764622475,0.14705882352941174,3,0,10.5,10.0,14,8,5.25
graph_3_4_nodes_66_143,4.0,0.16666666666666666,0.0013852917497925068,0.3114241001564945,3.2110552763819094,0.016636912284259182,3.0,1.0,3.0,0.25,0.03225806451612903,0.005917159763313609,0.14285714285714285,0.1434953049503145,0.0967741935483871,8.0,0.03571428571428571,0.010418005152594872,0.3528368794326241,2.8341708542713566,0.0425734521837909,4.0,4.0,1.0,0.5,0.14814814814814814,0.023121387283237003,0.3333333333333333,0.33588435374149656,0.1111111111111111,2,0,7.333333333333332,8.0,10,4,6.222222222222222
graph_3_2_nodes_37_162,7.0,0.09523809523809523,0.006426221661836566,0.3658088235294117,2.7336683417085426,0.03754580273072327,4.0,3.0,1.3333333333333333,0.42857142857142855,0.1153846153846154,0.017241379310344827,0.2727272727272727,0.2744992750899425,0.15384615384615385,10.0,0.04444444444444445,0.01328030730134297,0.3685185185185185,2.7135678391959797,0.04074916341648015,5.0,5.0,1.0,0.5,0.19230769230769232,0.02873563218390805,0.3333333333333333,0.3362866706044497,0.15384615384615385,1,1,8.5,8.5,10,7,2.25
graph_1_2_nodes_93_117,8.0,0.2,0.010086945407495513,0.3204508856682769,3.1206030150753774,0.10233990165164668,6.0,2.0,3.0,0.25,0.08333333333333333,0.011363636363636364,0.14285714285714285,0.1441508039179449,0.16666666666666666,6.0,0.2,0.010066413371831524,0.3294701986754967,3.0351758793969847,0.03503344400228718,5.0,1.0,5.0,0.16666666666666666,0.04,0.005714285714285714,0.09090909090909093,0.0915555033202092,0.16,3,0,12.5,12.5,19,6,31.25
graph_4_4_nodes_169_182,5.0,0.1,0.003200533030539431,0.3442906574394464,2.9045226130653266,0.0391382199043476,2.0,3.0,0.6666666666666666,0.6,0.13043478260869565,0.01694915254237288,0.42857142857142855,0.4304641730509238,0.0,6.0,0.13333333333333333,0.004225947092275858,0.3553571428571429,2.814070351758794,0.044641525699777626,2.0,4.0,0.5,0.6666666666666666,0.17391304347826084,0.022598870056497168,0.5,0.5025220680958385,0.0,3,0,8.75,8.5,13,5,11.1875
graph_3_3_nodes_126_134,5.0,0.2,0.001852734258031229,0.31437598736176936,3.1809045226130648,0.02910484220963213,1.0,4.0,0.25,0.8,0.13793103448275862,0.023391812865497075,0.6666666666666666,0.6691666666666666,0.0,6.0,0.06666666666666668,0.0036257684448717017,0.34608695652173915,2.8894472361809047,0.047213993837037324,3.0,3.0,1.0,0.5,0.10714285714285714,0.017441860465116282,0.3333333333333333,0.33521421107628,0.0,4,0,9.4,10.0,14,5,11.84
graph_2_1_nodes_25_85,8.0,0.25,0.004103918143013414,0.3466898954703833,2.884422110552764,0.0482988243040528,7.0,1.0,7.0,0.125,0.05,0.005555555555555557,0.06666666666666668,0.0672636815920398,0.35,6.0,0.16666666666666666,0.002795720753556392,0.3109375,3.2160804020100504,0.012060912449855693,4.0,2.0,2.0,0.3333333333333333,0.08695652173913042,0.011299435028248588,0.2,0.2011890606420928,0.13043478260869565,4,0,9.4,8.0,17,6,16.64
